tipus,szerzo,cim,vers,link
neg,Bartalis Borbála,Szorongás,"Szorongok... szorongok, egész álló nap újrajátszott történeteken kattogok. Mit felejtek el? Nem figyelek, elvesztettem a gondolatot, így tovább megyek. A gondolatok egész nap futkorásznak a fejemben. Mint egy végtelen zongorajáték egy üres teremben. Nem akarok mozdulni! Hagyjatok! Hadd süllyedjek az ágyba csak még egy percre, hadd legyek itt a nyugalomba`, hol senki nem kelt fel. Csak egy perc, lélegezz még egyet, szorítsd erősen, majd engedd el! Tanács, tudatlanság, ötletek, jövő, múlt és jelen - Megrekedtem... Futok... menekülök... kapkodok, megint elvesztem, Hol tartottam? Mit is kerestem? Elveszett pontok, céltalanság, Összedőlt falak, egy újabb talány. Tegnap még szerettem, ma ismét szeretek, holnap azt sem tudom, hol és mit keressek. Csukd csak be szemed, ne gondolkodj, ""Hagyd abba!"" - az agyadnak parancsolod. Kapcsolj ki! Hagyj már aludni! Az ólmot próbálod mellkasodról lerakni. Tökéletesség, még... MÉG! Gyerünk, még csináld! Ne állj meg, nem elég, te nem vagy elég jó! Amit teszel, mind hiábavaló! Próbáld újra, ne add fel, de már feladtad rég. Hol is tartok? Hova megyek? Mit szeretnék, ki segíthet? ""Én nem segíthetek"" - remek, az árnyékommal beszélgetek. Állj meg, hagyj magamra, kérlek, Csak még egyetlen napot kérek! Majd holnap... vagy holnapután, igen, majd visszatérek. De most... most csak még egy percre, csendben lélegzek, Addig, míg a gondolatok végére érek...",https://poet.hu/vers/390553
neg,Kész Emília,Segítség!,"Ígérem, jó leszek, Ha kell, több terhet magamra veszek! Csak most segítsetek, Bajomra jó megoldást kerítsetek. Múltamtól, de nagyon félek! Ha a múltam lesz jövőm, nem élek! Plútóm, annyira gyűlöllek, Életemből egyszer elüldözlek. Miért éppen te segítesz? Minden szavaddal mély vízbe merítesz, Aztán fojtogatni kezdel, Majd mikor fuldoklok, eleresztel. Most viszont kell az áldozat, Így elkerülhető a kárhozat. Plútóm előtt fejet hajtok, Közben a segítség után kajtok. Szenvedek hát, hogy jobb legyen. Napom újra karja közé vegyen. Remény, égj picit még bennem, Ne hagyd, hogy most el kelljen vesznem!",https://poet.hu/vers/390479
neg,Kovács-Hegegy Enikõ (stargirl_online),Ahol a csend fáj,"Elhamarkodott érzés, Megtestesült látomás ez, Levegő, mit egy reszkető tüdő kilélegez, Szakadt sebemre varrott utolsó öltés. Nem vagyok más, csak dermedt, És még úgy is, hogy fáj, Hogy lassan felemészt az apály, Félek, én vagyok, aki elvesz. Mert mi van, ha azt hittem, nem is keres, Hogy jól sejtettem, nem is szeret, Mégis, lehet, én írtam sor végére zárójelet, S nem tőle, saját szavaimtól lettem rémült, üres. Csak kínoz, szinte sportból, Elenged, majd játszik velem, Tűzbe dobja, égni hagyja gyászlevelem, Elhiteti, van kiút fonalával a labirintusból. Milyen ostoba gondolat ez, Balga lennék, Ha ravasz nyilával Ámornak hinnék, S elfelejteném, hogy már elfelejtenélek.",https://poet.hu/vers/390128
neg,Sapa Brown,Mint két pont közt az egyenes,"Valami motoz legbelül, szólni kéne ma emberül. Érkezni úgy, mint üstökös, s maradni, hogyha kölcsönös. Mint két pont közt az egyenes, nem lenni durcás, gyerekes, csak örülni, hogy vagy velem, van, ki játsszon egy hangszeren. Valami motoz legbelül, szólni kéne ma emberül. Valami mégis visszatart, talán a part, a sziklapart. A folyton elmaradt körök: ziláltan mögöttem jövök.",https://poet.hu/vers/389987
neg,Sailor,szám lesz belőlem,szép lenne a sikerrel futni elhagyni mit nem értem el nem más után nyomot taposni hogy irigység egyen egy mohó pillanat forgószelével belemarkolni az életbe felkavarni mindent mi ottrekedt megtalálni a boldogság ízét óhaját mint esőcseppeket a poros fűszál mindent mit megálmodott a vágy de féltem a mát félek hogy e kis tér melyet körülöttem eddig is sínylettem még nagyobb börtön lesz hogy szám lesz belőlem s akták sötét rácsán nem jut fény be hozzám félek hogy a gép okosabb lesz nálam könyört nem ismer sosem fárad kilök a sorból a jelenből a múltból pótol,https://poet.hu/vers/389882
neg,Aradi Gábor,Lélekrugdosó,"Pocsék egy adok-kapok, hát ez meg mire jó? Ó, hát ez itt a remek online lélekrugdosó. Ismerned sem kell a másikat, minden ráfogható, Te nyomorult, én vagyok a felelőtlenül baromkodó. Véleményed van vagy nincs, akkor azért is kapol, Én a fejedre ülök, mint t(r)ollas kalap, aztán loholhatol. És nincs segítség, mert hatalmas az én seregem, Őket én lúzervéren s patkánylélek-erősítőn nevelem. De a legjobb trükkömet még talán nem is tudod, Fakefiókkal a BFF-ed leszek, s mindent posztolok Rólad, hadd röhögjünk hát, Bye-bye, te senki, jó éjszakát! ...mi van? ...ég az autóm? - az meg hogy lehet? Most valaki azt mondta, dealer vagyok s rám hívta a TEK-et, Meztelen a zuhany alól rángattak, s ki az utcára vetettek. Végre szabadultam, most meg egy pénzbehajtó hegy várt, Mezítláb rohantam előle el s végig a hideg koszos utcán. Bankszámlám feltörve, minden profilom publikus lett, Arctalanságom gusztustalan, beteges szennyalakká tett. Haverjaim sincsenek már sehol se, nemhogy a barátaim, Perek tucatjaira készülnek a nagyon drága ügyvédeim. Ha tudnám, ki volt az... de még gondolni se merem el, Rettegek, mert körülöttem digitálisan minden engem figyel. Sehol se vagyok biztonságban, kérlek, könyörülj rajtam, Itt vagyok, lélek - rugdoss, csak ne temess digitálisan... Élve... EL.",https://poet.hu/vers/389828
neg,Jana Fakova,Pánikroham,"Hevesen ver a szívem, remeg az egész testem. Kapkodom a levegőt, könnyek hullnak szememből. Eláraszt a pánik, az agyam nem tud másra gondolni. Veszek egy mély levegőt, majd elmúlik a szorongás mielőbb.",https://poet.hu/vers/389817
neg,Néma.momdandó,Éppen most a múltban rekedve,"Teltek az évek, S a kislány felcseperedett. Testben és lélekben is Megedzette az élet. Már nem fél a sötétben, S nem sír, ha a világ testét sebzi, Még akkor sem sír nyilvánosan, Ha a sérülés a lelkén keletkezik. S mikor még fiatalabb volt, Rémítette este az utca, ember, De mára nem ejti kétségbe a rettegése, Mert megtanult ütni, s ha kell, aztán futni. Mégis a régi házban, Kettesben az apjával Képtelen volna magát megvédeni, Hisz a férfi hangos szava is már elrettenti. Mert az évek során A falak közt rekedt emlékek Az apa üvöltésére Mintha egyszerre kelnének életre. Pedig olyan idilli volt az a pár hétvége, Mit annyi év és távolság után Újra együtt tölthettek el, de most csak ketten. Idilli, akárcsak az emlék-híjas kisgyermek évek... Mégis az első teljes közös hét során, Két ritka páratlan veszekedés után, A már-már 19 éves felnőtt nő, Mint anno... tehetetlen kislányként áll apja előtt. S leírhatatlan az érzése, Mikor tudatosul benne, Sosem lesz igazán biztonságban Az apjával egy háztartásban.",https://poet.hu/vers/389637
neg,Pesti Borbála,Tört álmok,"Mesél a táj, tán utat talál. Elbújik messzire, elmentem messzibbre. Csiga lassan kúszik a levélen. Part szakad, vizet áraszt, eltűnsz a sötétben, Álmok összeomlanak, eltűnt körülöttem, Mesél a távol és elfeled az élet, Nem is baj, elmentél, én drága kis kincsem, Folyam partján álldogáltál, ugrásra készen. Bajt hoz a sors, vagy talán reményt. Elveszve a vizeken álmok kavarognak benne, Jaj, drága kis angyalom, mondhattad volna. Elmentél és elvesztem nélküled a hóban. Megfagyva drága álom, mint kő a porban, Szótlan némaság, mi ottan dalolhatna, Kérdőre vonva szép szó már ott van, Egy dal helyett egy szó eltiporva, Gond hajszál híján sötétség. Fel nem tett kérdés emészt és szédít. Bolond vagy, álnok vagy te, sors szava. Menj el, kérlek, hiába sodorna, Sötét üreg lelkemben, fekete varjak, Elemészt károgó, sipákoló hangjuk. Vész, vész, károgják, csak elemészt.",https://poet.hu/vers/389483
neg,Csenkey Attila,Elhiszed gondolatom?,"Elhiszed gondolatom, Hogy elmém kivetülése ez? Viccesen fontolgatom, Jegyző bevetése lesz, Ennyire letört vagyok. Csalni nem tudomány, Ettől kényelmes a lépés, Illata finomság, Ilyen a kísértés, Mérge így nyomul át. Új kihívás küszöbén, Mielőtt kérdéses az igaz, Jól kiélem magam én, Aztán nem lesz több vigasz; Leírtam a magamét.",https://poet.hu/vers/389283
neg,Bíró Marcsi,A félelem félelme,"A félelem félelmetesen félelmetes, Mert félelmetesen félelmetes a félelem. De ha megvizsgálom, a félelem félelmetesen félelmetes forrását, Felismerem a félelmetesen félelmetes félelem gondolat hamisságát.",https://poet.hu/vers/389217
neg,Pribék Máté,Lélek kirakós,"Miként lelkem kétségbeesetten rakom össze újra, Lábamat húzza a végtelenül múló idő súlya. Próbálok visszatalálni a rég elveszett útra, De fel kellene adni... valami mindig azt súgja... Szilánkokban a pillanat, amiben még létezem, Legyőzni látszik a magánytól való félelem... Olykor azt hittem, minden lehetőség végtelen, De elragadtak az érzelmek, távol innen féktelen... Bizonytalan minden lépés, mit tenni vágynék, Távolodni látszik a világ, idegen már a tájék... Gyerekként még hinni lehetett, hogy minden csak játék, Most mi emlékké lett, homályba vész, akár egy árnyék... Nézek ki az ablakon, és csalogat a sötétség, Odakint minden csillag tán egy új reménység. Elvész az úton egy percre az össz, mi nehézség, S minden úgy lesz, ahogyan egykor mesélték... Lelkem raknám össze, mert vágyok még az életre, Talán így lesz megint egész, és lesz újra értelme... De most itt állok még a szélén, félve, érezve, S őrizem a reményt, hogy ne éljek tovább vérezve...",https://poet.hu/vers/389010
neg,B. Enci,Trauma,"Csak egy gyerek voltam és ártatlan. Azt hittem, az én hibám, megbántam. Egy életre mocskos lettem, színtelen. Kezei traumát hagytak a testemen.",https://poet.hu/vers/388971
neg,Mardi Miriam,Látszat,félelem bújik a szívben báj az arcon ragyog kacér tekintet mögött szemek íriszén fájdalom erekben fut - egymást űzi - a szorongató vágy és az elfojtás zárt ajkakon mosoly a gyávaság az idő még kivár szakadnak szálak végül igazság karjába omlik a látszat,https://poet.hu/vers/388931
neg,Gy. Orbán Éva (Evanna),Föld napjáért,"Ha nem becsülöd, csak elpusztítasz mindent, ahol élsz, akkor magad ellensége vagy, ha rájössz, már késő lesz! Modern korban élsz, pénz uralja világunk, áldozata sok, mindezt nem csak láthatod, érezheted magadon. Nézz körül, figyelj, tudomány sem kell hozzá, pusztulnak fajok, sok a kivágott erdő, földbe temetnek mérget. Ízletes kaják, zacskóban a levesek, kelleti magát pirosra sült pecsenye, plakátokon hirdetve. Vajon miből van? Mammon vegykonyhájában Föld átka készül. Utódokra ezt hagyjuk, - vitatható örökség. Lelkiismeret! Szólalj minden rossz tettért, mi Bolygónknak árt, szólj rajta élő minden élőlény életéért.",https://poet.hu/vers/388851
neg,Neubauer Tibor,Időn túl,"Azt gondoltam, együtt megyünk, S hagyunk hátra mindent. Olyan szépek voltak az évek, Lassan testünkbe rágja magát A felismerés - halandók vagyunk. Emlékeimben soha nem voltál rossz. Esetleg, ha mégis, az belőlem fakadt. Látod, ütött-kopott tarsolyomból Oly kevés, mit adhatok... Homokórád szemcséihez én Többet sajnos nem szórhatok. Se erőt, se időt nem adhatok. A perceket, napokat, éveket Behajtják rajtunk a halhatatlanok.",https://poet.hu/vers/388683
neg,Mácsay Márton,Későesti vendégek,"A konyhai ablakon gyermeki nevetésként vándorol be a holdfény. Magányos nem vagyok, de a lelkem retteg és fél. Árnyékom is, mint a bánat és sérelem maga, Áll ott, egyre csak cseperedő vállam lyukat váj a falba, És onnan, ó, de hideg sugallat igyekszik befelé! Kopogni se kopog, felnőttél, így beszél! Illetlen és választ tőlem meg nem tűr, Egyre csak hajtja, felnőttél, ne menekülj!",https://poet.hu/vers/388339
neg,Tóth. Tímea,Szélhez,"Megérkezett a kikelet! Sok-sok madár csicsereg. Szeszélyes szellő libben, Mely körülölel engem, Majd megállapodik egy cseresznyefa tövében. Odaülök melléje, és Elfog egy furcsa érzés; Tényleg egymagam lennék? Hiszen Ő is itt van épp, Csak most elbújt előlem, de tudom, hogy látom még. Mondd csak, szél; mit hoz a tavasz? Újra visszajön majd Az? Mit is mondjak? Úgy aggaszt! Nem is tudod, mily` ravasz; Mindig fegyvert fog rám, de nem húzza meg a ravaszt. Immár félelem vesz körbe, A nyakamnál a tőre. Megfojt, s lehúz a földre, Érzem, hogy izzik bőre. Ámde tulajdonképpen miért is félek tőle? Csak a képzeletemben él, Nincsen igazi veszély! Belégzés és kilégzés, És egy... kettő... három... négy. Lélegezz, s egy darabon újra elhárul a vész. Múlt porát hoztad magaddal Onnan fentről tavasszal. Lejöttél, s most marasztalsz, De nem vihetsz magaddal, Mert mi lesz, ha nem tudok elszámolni magammal?",https://poet.hu/vers/388225
neg,Aradi Gábor,Az Éj Seregei,"Hallod a kürtöt, mi a temető felől száll? Az éj seregei készülődnek már, fekete Csontváz, szárnyra kél a benned lakó ősi, Sötéttől rettegő, primitív lélek, ismerős, régi Reménytelenség tölt el újra téged, s kár, Mondja egy baljós fekete Holló, hogy nem Menekültél eddig már, hisz rád mostantól Csak a kegyetlen sötétség vár. Hallod a hörgésük, mi lelked után kiált? Minden bűnöd mocskos súlyként a saját Nyakadra hág, elhagyás, megcsalás, és a Hazugságok hada tébolyítón rád tör, és Arctalan démonoknak leszel te a vacsora, Labirintusokban rohansz, s füledben dobog Félelmed ritmusa, mert egyedül vagy, és Előlük futhatsz ugyan, de nem menekülsz meg Soha. Hallod a Lélekharangot kongani oly repedten? Remegő lelked azt hitte, te irányítasz, s te Állsz fenn szoborként az élethegyen, lelked Béna roncs most, mert nem érti sehogy se már, Hogy tűnt el minden, és váltott fel mindent a Semmi s a rettegő halál, s a távolban megjelenik, Ki a kaszáját tartva téged vár, hát hódolj be Szépen, és reménykedj, hogy ő gyorsan sújt le Rád, És mikor lelked végleg elhagyta rothadó Porhüvelyét, halott álmaid töltik majd ki végleg a Benned lévő semmi helyét. Hallod magad reménytelenül zokogva ordítani? Mikor rémálmodból szenderülsz, de mostantól Mindig fogod hallani, mert tudod, mi vár akkor, Amikor az éj seregei bűzlő bűn szagodat fogva Újra nyomodra talál, mert gondolod, talán ez Álom volt csupán, de az ablakod előtt egy Holló Figyelmeztet, időd kevés, és az is hamar lejár, És akkor majd az éj seregei újra rád talál.",https://poet.hu/vers/388125
neg,Szecsei Melanie,Egy újabb este nélküled,"Nem tudom, hol vagy, és mit csinálsz, Kivel és merre járkálsz. Vihar van az égen, Én pedig aggódom érted. Mondhatsz bármit, Az ideg elámít. Szakad az eső és dübög, Az én fejem hümmög. A napokban kétségek vannak bennem, Mert nem tudom, hova lett a lelkem. Gondolkozok, valójában hol lehetsz, Nem tudom, mit tehetsz. Reszket az egész testem, Félek, hogy már nem szeretsz engem. Ha mással vagy, mindig érzem, Hogy nem jó, amit teszel, még nem. Fáradt vagyok, de nem tudok aludni, Hisz a fejembe jársz alkudni. Kérdések vannak bennem, Nekem, vajon, itt kell lennem? Tán iszol, vagy nem egyedül vagy, Az agyam lefagy. Még mindig remélem, nem esett bajod, A hülye ötletek, amibe magad hajtod. A két nap, ami a miénk lett volna, Ezzel el lesz rontva. Megpróbálok lepihenni, Ezzel magam rommá tenni. Órák óta várom az üzenetet, Melyben az áll, hogy hazaértem, és nem húztam a feleseket. Remélem az igazakat, Miben meglelem a nyugalmamat. A fájdalom által igazi költő lettem, Nem is sejted, mennyire szétestem.",https://poet.hu/vers/387900
neg,Okler Róbert,Mesterséges intelligencia,"Milyen világ az, Ahol élünk, emberek? Ahol mindennap szólnak a fegyverek? Milyen világ az, Ahol vérrel festenek? Ahol csontokkal játszanak a gyermekek? Milyen világ az, Ahol vagány rossznak lenni? Ahol nem lehet már semmit jóvá tenni? Milyen világ az, Ahol a kapzsiság kincs? Az aljasság erény, a káromlás szókincs? Milyen világ az, Ahol sosem elég semmi? Nem szégyen lopni, mást eltiporni? Milyen világ az, Ahol a valóság mind elveszett? És a képzeletünknek adunk csak teret? Milyen világ az, Ahol az utókornak csak önzőséget hagyunk, Mert mindig mások akarunk lenni, mint amilyenek vagyunk... Milyen világ az, Ahol vágyunk elgyengülni? És nem tudunk már szerek nélkül normálisan élni? Nézz a tükörbe, ember! Ne ijedj meg! Mit látsz? Feldúlt vagy, de Ő mégis kajánul vigyorog... A lényed tudtodra adja, hogy ez a világ már nem körülötted forog...",https://poet.hu/vers/387586
neg,Molnár Ákos (nightfall),Hagytuk elveszni,"Ősz szele magára kapja barna levélruháját, Miközben az úton csendesen baktatok. A fényes, de halott ablakok mögött Életek után kutakodok. Szívemben mélabú, s az érzés, hogy mit sem ért. Nem tudja, milyen az: meghalni másokért. Csendes eső csepereg, engem mit sem zavar, gallérom felhajtva, egyre csak haladok. Ott hagyva mindent, csak, mert meg nem kapom. Nem kockáztatva takarom zavarom. Szemét az avaron, vérfoltok a havon, nincsen ön-bizalom. Valahol távol lágyan sír a hegedű. Elhúzza meg nem élt érzések dalát, s a lágy melankólia egyszer csak szétterül, áttöri szívemnek áttetsző falát. Az úton pocsolya, benne saját halálom filmje pereg. Felnézek az égre, a komor eső el nem apad. Szemerkél, lágyan, mintha hópihe lenne, míg földet érve széjjelszakad. Hűvös van, én mégsem fázom, Belülről melegít valami harag. Más életeit tettenérve Énnekem legvégül semmi sem marad. Ezért fordítok most teljesen hátat, Életemet kizárólag önmagamnak szentelem. Kívántam már több mint százhatvanhármat. Felszisszenek utolsónak, reménytelen-teljesen. Tovább ballagok a sáros, vizes úton. Az emberek megbámulnak, de hozzám szólni egyikük sem képes. (Én) tovább merengek a becses, kies múlton. A levelek megsárgultak, Bármit mondanának, egytől egyig véges. Egymástól messzire hullottunk el, Mint két őszi falevél ezen a hűvös hajnalon. Haldokló életünk így bomlik fel, A pillanat továbbáll, aztán már nem lesz több alkalom. Elmentünk egymás mellett, noha észrevettük, Adhatnánk egymásnak százezer csodát. Érzéseinket mindketten addig rejtegettük, Azóta őrizzük arcunkon porát. A természet halkan, észrevétlen szelektál, ahogy az természetes és tőle megszokott: Szívem a szívéhez régóta sorban áll, De most azt kell éreznem, valami megkopott. Elolvasom lassan: ez régi kor történte. Nem emlékszik arra közülünk már senki. Azt kérdezik halkan: tényleg ez történt-e? Mindegy, mert mostanra hagytuk elveszni.",https://poet.hu/vers/387505
neg,Sári Szabolcs,Sárga kardigán,"Néha felkelek, és az utcán találom magam, Rovom, rovom a nem lelt irányokat úttalan. Vigyen a sodrás! Vigyen messze az ár! Én hagyom. Nem értem, nem értem, hogy mi és miért fáj nagyon. Néha nem tudom, kit cipel a sárga kardigán, És a választalanság: derűtlen, nem túl vidám. Nem tudom, hova húz sárga csillagos piros cipőm, Hova baktat túlnan a köddé feledett időn, De aztán itt vagyok, megint: lábam a magasban, Messze-messze aszfalt fölött lóg diadalmasan. Nincs válasz, nem értem, visz, húz, nem tudom, nem tudom, De ijesztő az árnyékom ott lent, a betonon. Felállok. Hogy kerültem én ide...? Hazafutok. Hogy a sárga kardigán színe alatt ki vagyok, Hogy a sárga csillagos piros cipő kit vontat? Marad a kérdőjel, és az utca tovább koptat. Néha felkelek, és a tetőn találom magam. Várom, várom hogy túlnőtt sárga kardigánujjam Vissza-visszahúzza egy másik kapucnis kabát. Aki nem bánt. Aki talán szeret. És aki lát. Üres a tető. Az eső kopog. Hazamegyek. Marad a választalanság, a sebek, a hegek. Jön, ami jön - útnak s keresésnek dedikálom, Mígnem a tetőn felejtett sárga kardigánom És a sárga csillagos piros cipőm is, ott lent, Az utcán emlékké ázik, aztán: csak csend. Csak csend.",https://poet.hu/vers/387129
neg,Pályi Farkas,Mozaik,"Nyakamig rombol, Vállamig tombol, Szívemig hatol a Derekamat betörő, Térdemet benövő, Bokámat befedő Jövendő.",https://poet.hu/vers/386906
neg,Katona Mátyás,Könny,"Nem kellene több, Csak néhány kósza csöpp. Hogy üvöltve adjam ki Mindent, mi lelkemet tépi ki. Félelem, rettegés, szorongás. Bár rám jönne a sírás. Nem kellene több, Csak néhány kósza csöpp.",https://poet.hu/vers/364855
neg,K. Anna,sötét,"sötét van, de az ünnepi fények még haloványan égnek, nem látszik a szobám falán egyetlen kép se. egyik-másik idősebb, mint jómagam, nem akarom megvárni, hogy a démonok énhozzám szóljanak. elvinnének oda, ahonnan jönnek, talán az életem ettől lenne könnyebb. éjszaka lényei, szűnni tűnő félelem, ma már a jelenlétüket is észlelem. szobám falán megkopott kép, vele együtt emlékem is megkopott rég. kiszínezném a dolgokat, de saját elmém velem is mostoha. megijeszt a sötétből előbújó szörny, szememből nem jön többé könny. mi van, ha elragad és megöl? agyarával megsebez és ezzel megjelöl?",https://poet.hu/vers/364825
neg,Hajmási Dóri,Könnytemető,útnak indultak folyton folynak végigáztatják a dombokat elérik a végpontjukat útjuk oly rövid bölcsőjüktől sírjukig szemekből az állig szúrnak mint a rózsatövis végigáztaták az útjukat elérik végpontjukat közben semmi nincs kitáblázva vagy a sebesség korlátozva mégis egyenesen a könnytemetőbe érnek minden bánatot magukkal visznek...,https://poet.hu/vers/364637
neg,Aradi Gábor,Könny,"Lelkem vize, gyere, Nyisd a gátat, Rohanj, Dobd terheimet, ki vele! Maga vagy a katarzis, Óceán tengere, Rajtad keresztül Oldódik Szívem termeinek terhe. Egymáshoz jutunk, Csodád elér Művészeteken, Barátokon, Élet sodrán keresztül. Veszteségim, Bukásaim Tanulsággá érnek, S tanításod temérdek. S lelkem zaja Csendesül, Mosollyal rád köszön, Benne nem ül többé Kínzó, fájdalmas, Szürke közöny. Mert megszabadítasz Tőle, te Drága, feloldozó Könny.",https://poet.hu/vers/361127
neg,Juhászné Bérces Anikó,Micó,"Farakás mögött lapulva, hogy került az udvarunkba? Elhagyhatta őt az anyja, vagy valaki bedobhatta? Falat cica, egy maroknyi, rögtön elkezd dorombolni, amint lágyan megérintem, érzem, megdobban a szívem. Tarkabarka, bájos pofi, hátán nagy fekete folti, csapzott, vékonyka farkinca, a tejecskét mohón issza. Cérnavékony hanggal jelez, hozzád bújnék, kérlek, engedd, nyújtja felém apró lábát, így ad nekem cica-hálát. Pillekönnyű, duzzadt pocak, a lábacskák maszatosak. Puha, bársony talpa dagaszt, ám az állapota aggaszt. Állatorvos velünk érez, szurit is ad ingyen négyszer. Úgy tűnik, lesz eredménye, megcsillan a lét reménye. Ám hiába a kezelés, őszi cicuskának kevés. A természet visszakérte, szürkületkor eljött érte. Érző szívem összetörve, patakokban folyik könnyem. Azt reméltem, felnevelem és sokáig dédelgetem. Nem adatott meg ez nekem, most zokogva sírba teszem. Fenyő karja simogatja, altatódalt susog ajka.",https://poet.hu/vers/359732
neg,Weil-Jákob Márta,"Csurran, cseppen","Csurran, cseppen, megbújik csendben. Arcodon pihen sós tenger cseppje. Csurran, cseppen, felhőben reszket, hűsítő permet gyöngyökben ered. Csurran, cseppen, lelkekben piheg. Könnyázott pille ködfelhőn libben.",https://poet.hu/vers/359710
neg,Goda Szofi,Könnyek éjszakája,"Annyiszor úsztam már Könnyeim tengerében, Többször bújtam már el a sós Cseppek rejtekében. Volt, mikor úgy éreztem, Megfulladok, De arról én nem szólhatok. Összetört lelkem csak sírni tud igazán, Átjutottak törékeny tűzfalán. Érzem, mikor lobog bennem a tűz, A harag, ami mindent elűz. Álmodnék, ha tudnék, Egyre feljebb jutnék. Elérném vágyaim, Majd újra tombolnának lángjaim. Haragom erős, Legyőzhetetlenné nőtt. Nem akar már tétlenül várni, Csakis bosszúra vágyni.",https://poet.hu/vers/359494
neg,Csató Regina,Újra,Úgy éreztem begyógyultak a sebek Ezért újra elkezdtem szívem kitárni De lassan lépésekben haladva És jött ő... Aki iránt elkezdtem érzéseket táplálni De nem olyan egyszerű Volt egy pont ahol éreztem nem tudok tovább nyitni Aztán eltűnt ő És nagyon elkezdett fájni Mintha a szívemet szaggatnák ketté Gondoltam ez már nem történhet meg még egyszer Már nem Aznap egész éjjel folytak a könnyeim Pont ettől féltem... Nem akarok soha többet érezni Elég volt! Ez a kín felőröl teljesen belülről Nem voltam még belé szerelmes és legbelül nem is akartam Nagyobb volt az én félelmem mint a szerelem érzése De akkor is nagyon fáj Hiányoznak a szavai Aztán régóta feledésbe merült érzéseket táplált irántam Talán teljesen mást mint bárki is eddig Mondanám hogy különleges volt de akkor még mindig itt lenne Végül ez is hazugság volt és ez már csak így megy újra és újra...,https://poet.hu/vers/359350
neg,Torzsa Botond,Szeretnék újra sírni,"Szeretnék újra sírni, ismét zokogni, Kövér könnycseppel arcomat áztatni, Édesanyám ölébe fejem lehajtani, Fájdalmam ordításba csomagolni, Majd azt a nagyvilágnak elpostázni. Vigye hamar a szél, nem szeretnék várni, Édes szellő szárnyán szeretnék szállni, Mint a galamb, szabadon élni s halni, Könnyes szemmel szeretnélek átölelni, Csak még egyszer szeretnék újra sírni.",https://poet.hu/vers/359248
neg,Fekete Károly József,Amikor a sírás fojtogat,"Csak egy emlék, egy emlék maradt nekem, a néma csendben fel-felidézgetem. Az arcodat látom magam előtt, sírok a szerelemért, amíg csak élek, kísért majd ez az emlék. Amikor a sírás fojtogat, eszembe jut minden pillanat, amit veled töltöttem el vígan, boldogan. Jól tudom, hogy sírni nem szabad, mégis jön egy gyenge pillanat, amikor a szívem érted újra megdobban. Csak egy fénykép, egy fénykép az asztalon, egy árva könnycsepp pereg le az arcomon. Elhagytál engem te, gyönyörű lány, búcsúcsókot sem adtál, a legszebb emlékem mégis csak te maradtál. Amikor a sírás fojtogat, eszembe jut minden pillanat, amit együtt töltöttünk el vígan, boldogan. Jól tudom, hogy sírni nem szabad, mégis jön egy gyenge pillanat, amikor szívem érted újra megdobban.",https://poet.hu/vers/358441
neg,Csaba Zoltán,Gyászlángok,"Temetőkben sorra pislákol a láng, Mécsesek, illanó, reszketeg lelkek. A félhomályban gyilkos szelek zúgnak, Egyre csak hullnak ártatlan emberek... Halál, gyász, elsárgult, őszi levelek, És anyák zokognak sírhalmok felett... Mert üszkösen füstölög a békeláng.",https://poet.hu/vers/357659
neg,Csaba Zoltán,Hang hallatszik Rámában,"Az idő csupa szeszély, újra véreső szitál. Szemlesütve jár a fény... Most a halál agitál. Hull az elsárgult remény... Ráchel siratja gyermekeit.",https://poet.hu/vers/357638
neg,Vass Auguszta,Elég,"A legjobban az az érzés tud becsapni, hogy nem vagy elég. Pedig igen. Tudod, de nem teszed. Szeretnéd, de nem mondod. Érzed, de elnyomod. Hiszed, de nem mered. Végül mered, majd jön a pánik, üres szó, lassú ólom, nehéz pillanatok, gyanú. Majd egy alattomos érzés, hogy nem más, nem több, mégsem ő az, nincs válasz, gyilkos csend, majd maró, kemény, reális, logikus válaszmondatok. Feltör a kesernyés, torokszorító, fojtó érzet, gyomor lebeg, kontúrok halványak, s amikor lassan levetül az első pillanatotok, a találkozás, a forró arcon a sós, nehéz, szabályos könnycsepp tör magának utat érted. Hogy meggyógyítson. Hogy elhidd: Mindennel együtt pedig elég vagy.",https://poet.hu/vers/356874
neg,Tomee,Sírni akartam,"Belül szorított a szívem, hogy mit vétettem, magamtól kérdem. Fájt és csak bámultam ki a fejemből összetörve, egy szó, ami most tovaszállt: MINDÖRÖKRE. Próbáltam, de egy könnycsepp sem jött ki a szememből, hiába is kértem tanácsot a mennyekből. Pedig jólesett volna kiadni a tömérdek csalódást. Lassan nem érzem a mellkasomban a dobogást. Úgy érzem, mintha elfelejtettem volna sírni, ezért ezeket a sorokat fölösleges volt megírni.",https://poet.hu/vers/356634
neg,Keserü Izabella Lujza,Tenger,"Nem a tengertől sós az arcom, Nem az marja szememet, A fejemben dúl élő harcom, Az zilálja vizemet, Hajóként csapong a mély felé, Tajtékzó hullám: a gondolat Zátonyba futva kerül elé, A tenger hordoz sírokat. Talán könnyektől sós a tenger? Az én könnyeim sírja a hab, Fulladva úszok, a víz már ismer, Sziklaketrecben néma rab. Roncsként kerülök a békességbe, Senki nem láthat már többé, A sötét fényességgel válok: Fekete vízből fehér köddé.",https://poet.hu/vers/354773
